,note_id,timestamp,title,content,like_nr,star_nr,comment_nr,user_id,author_name,user_url,images
23,641f79c60000000013030ce1,1679784390000,#上海酒吧蹦迪7家热门夜店推荐（酒吧攻略）,"
夜店找涂涂不迷路，涂涂带你玩转上海酒吧KTV等夜店
第1推荐:
上海人气最火爆的hip hop 夜店。卡座很大很宽松，适合生日派对，公司团建，商务聚会，卡座包房低消酒水也很划算!每天现场DJ.MC都很会整活，舞池挤
不动!6	没有散台，有吧台。
欢迎找订卡座包房哦，满足不同客户需求定制，你想要的都有。，门票:平日免门票!周末门票100!平日低消(周日~周四2K~6k)
周末低消(周五周六6k-12K)配手环!
第2推荐:
应该是目前上海玩家颜值最高的夜店，不建议随便去蹦野迪，除非你特好看，不然保安可能不让进。404也是目前上海卡座低消最高的夜店。
平日低消3k起，周五周六低消8k~35k!
第3推荐:
每天营业潮玩夜店主打流行hiphop kpop
风格:未来感科技感融为一体 。有弹簧蹦舞池!新一代年轻玩家集聚的潮流圣地快乐的天堂。
第4推荐: 758 /NINJA158
Ninja 有两家门店，沪上老牌嘻哈夜店NINJA襄阳北路老店搬迁至758后人气依旧不减，喜欢Hip-Hop的舞池选手冲就完事儿了，周末不订卡需要提前排队买票入场!
Ninia 门票 平日60周末100(包含一杯酒水) Ninia 低消:平日3k起，周末4k起，配手环!
第5推荐:
主打Bounce 音乐，在天菜这一点上MASS真的很恐怖，它旗下有很多小厂牌，别的夜店会专门花钱请 MASS的厂牌来开派对，而它一个厂牌带来的漂亮女生就能挤满别人一家夜店。它确实也是上海这三年最长寿的商业夜店，也是上海目前唯一一家你能体验到首尔江南区夜生活的夜店。要订卡座才好玩哦。平日低消2k起，周末低消3k~12k!
第6推荐
目前上海最大的主打大型灯光秀光影艺术空间EDM派对酒吧，平时低消2K起，周末3K起
KTV推荐
MAGO MUSEK 1q33 HOOD ONEK .....
生日派对|朋友聚会|商务接待|公司团建  ",12,4,2,6147dd7e000000001f03c3b0,上海酒吧涂涂hood酒吧预定,https://www.xiaohongshu.com/user/profile/6147dd7e000000001f03c3b0,"['https://sns-img-hw.xhscdn.com/0d76c2fd-65d1-08f9-f1dd-70f0f08e81d6', 'https://sns-img-hw.xhscdn.com/a57ca5b9-6faa-2b23-76cb-93ad026cbc1f', 'https://sns-img-hw.xhscdn.com/856f25e7-d16c-99de-9534-4b6201c0e1dd', 'https://sns-img-hw.xhscdn.com/b48953ce-cd2a-dab5-8792-256d2cfe4c9b', 'https://sns-img-hw.xhscdn.com/64c10c3d-2a26-141c-3832-1e23290224e5', 'https://sns-img-hw.xhscdn.com/4053c437-a483-699a-2ede-968794e6b3dc', 'https://sns-img-hw.xhscdn.com/b14ba69a-67d8-fcbf-1c6d-c1c7084d867e', 'https://sns-img-hw.xhscdn.com/4da01758-b32f-0032-b777-27fdf8b9f186', 'https://sns-img-hw.xhscdn.com/c14575f0-5583-1907-f246-65b98f2b47f8', 'https://sns-img-hw.xhscdn.com/dc50b844-fcca-c0fc-13c6-e895bd7f5098', 'https://sns-img-hw.xhscdn.com/010a0d8a-b5e9-f067-0151-8b5d89b057ec', 'https://sns-img-hw.xhscdn.com/10c62855-bb9e-5ec6-3682-2b8c96076ec6', 'https://sns-img-hw.xhscdn.com/b5b78898-64a8-719b-a0eb-c62c50c0aa38', 'https://sns-img-hw.xhscdn.com/954041ec-a3b4-9b9a-1723-432ad46a24d3', 'https://sns-img-hw.xhscdn.com/d8d15303-023d-ba7f-b509-c6935669da18', 'https://sns-img-hw.xhscdn.com/5a8bbd6f-9d19-284a-d129-e5ebd69b9086']"
24,648f99a8000000001203c675,1687132584000,演唱会现场级别的livehouse推荐这6家,"
🌈现在我几乎每个月都会去livehouse，我觉得只有到现场才能感受到这种独立音乐的魅力，livehouse给我的生活带来了快乐与希望。
🌈livehouse比酒吧更高档一点，是一个相当于小型演唱会的场所。在这里可以看表演、听音乐、品尝美酒。
🌈尼采说，没有音乐的人生将是一场错误。对此我深信不疑。在快乐或悲伤时，总会有那么一段旋律与你同行。
今天推荐几家值得一去的上海LiveHouse。
1️⃣INLOVE音乐酒吧·Live House，这家Livehouse差不多也是每1小时一场演出。音乐现场的环境也很棒，乐队阵容也超强，太好听了，不仅唱的好听，舞也跳的超棒，一场视觉听觉的享受。 场地非常大 ，音效很棒 ，现场气氛很嗨。
地址：北京西路1825号B座(近万航渡路）
2️⃣梦田音乐LiveHouse(百乐门店)，这是原上海百乐门舞厅，现在改造成梦田音乐livehouse，每个歌手都好棒，而且都不是一个人，而且一整个乐队，无论环境、歌手唱歌实力、颜值、整体氛围都全程在线。
地址：上海市静安区愚园路218号百乐门2楼
3️⃣288 Livehouse 酒吧(思南公馆店)，酒吧的装修还是挺不错的，走的是美式复古风，酒吧是长廊型，里面还经常会有各种乐队演出和脱口秀表演。
4️⃣MOSSO音乐酒吧·Live House(南京西路店)，进去一看，是我要找的那种感觉，喝酒听曲，听了几个歌手唱了歌，一个歌手差不多30分钟，换歌手上台中间会有休息间隔。这里每个晚上都有不同的歌手表演，晚上歌手表演是8.30-12.00凌晨。
5️⃣JZ Club 爵士酒吧，真的很适合爵士乐爱好者，听着音乐 ，喝点小酒🍷，来这里感受下现场氛围感觉也是棒棒的！会有种沉浸其中的兴奋。这个酒吧每天是有不一样的乐队表演的，表演形式也不一样，周末的表演可能会比较精彩。
6️⃣M-BOX Daily Concert(淮海店)，这家店比较大，灯光给人很舒服的感觉，蓝色背景也很漂亮。里面气氛很好，歌手唱的也不错，中外歌曲都有，歌手素质超强，演出非常精彩，特别喜欢这个有感染力的地方。
🌈站在livehouse的现场，感受着曾经只能在耳机里响起的音乐就那么直接又强烈地发生在耳边，这带来的震撼是无以复加的。我爱livehouse，在这里，喜欢能够变成现实，音乐的生动与热情，全放在现场里了。",75,172,2,63d0fa31000000002702ad99,阑珊,https://www.xiaohongshu.com/user/profile/63d0fa31000000002702ad99,"['https://sns-img-hw.xhscdn.com/a37736cb-0375-6afe-ef94-f4663f1700d1', 'https://sns-img-hw.xhscdn.com/241ee6ff-709b-7c0e-f9d0-322fefbb27f5', 'https://sns-img-hw.xhscdn.com/ad3926db-a3b4-8303-bae2-b9fb4e32513c', 'https://sns-img-hw.xhscdn.com/bf08387d-bff3-7326-149a-6c204c61cb19', 'https://sns-img-hw.xhscdn.com/fdc78509-52e8-a691-e534-288f72404756', 'https://sns-img-hw.xhscdn.com/e6c6508c-aa89-ba4c-e11b-5467a9864d74', 'https://sns-img-hw.xhscdn.com/962b795b-f671-f59d-e72c-9cbf1de20da7']"
25,63f4d01800000000130070af,1676988440000,上海酒吧这个物价………是真实存在的吗？！,"刷到这家店就和姐妹去打卡，热情的红色让人走进门就被感染了。（调酒师貌似是个有点帅的俄罗斯小哥）
	
鸡尾酒48r一杯起，这价格…………我喜欢的那杯叫「午夜辛发型」加辣椒的vodka让我想暴饮，「甜心」是椰子的香甜，也属实有点好喝。
	
人气旺得很，有些小伙伴们索性在街边畅饮起来。就是实在太挤了，想说点悄悄话有难度啊……
	
      聚会    ",748,433,72,5d1f679b0000000011032bc8,迪迪探店,https://www.xiaohongshu.com/user/profile/5d1f679b0000000011032bc8,"['https://sns-img-qc.xhscdn.com/f009ac9b-1f57-7613-3b13-5bd956affcdb', 'https://sns-img-qc.xhscdn.com/0f7b4869-2deb-a6aa-a14f-acfb8d06787a', 'https://sns-img-qc.xhscdn.com/1fcc3bbb-59ec-0120-8369-645f32867af7', 'https://sns-img-qc.xhscdn.com/c112c225-c9e4-9e5f-8aac-a4f8445f8ab4', 'https://sns-img-qc.xhscdn.com/246d2eee-5d4c-5517-e36a-b1e7dd49b355', 'https://sns-img-qc.xhscdn.com/87c97c80-e2ca-3665-8c13-cf596397229c', 'https://sns-img-qc.xhscdn.com/36f3c9f1-b137-bc4e-1919-4dd7c93afd2e']"
26,64181a38000000001203ca91,1679301176000,上海不可错过的宝藏小酒馆✅好喝已经说累了,"回国一个月在上海去了很多bar, 其中这四家真的很惊艳，无论是调酒师还是创意cocktail本身，对于新手和老手的很好的体验～以下排名不分先后：
	
1. DENTREE 
主打可持续发展的bar，隐私性高，氛围好，鸡尾酒价格在80-120/杯，不算便宜但是有些recipes还蛮创新的。
	
比如图2的以s’more为灵感的鸡尾酒，装饰物是白巧克力包裹的烤棉花糖，而看似清淡的鸡尾酒喝起来却有浓郁的热可可味，真的让人耳目一新。
	
店里的小吃也可以尝试，比如图3是炸猪脑，店员说都是符合sustainability主题推出的菜单🌍
	
2. Lemon Twist 
平价的draft cocktail bar，在网红酒馆一条街 上，目前开业活动的金汤力只要9.9！
	
其他也都在20-40以内，试了图5菜单上大部分鸡尾酒，关键还都不踩雷！在上海这个价格喝到真的很良心了
	
3. THE CANNERY 
在老brunch网红Commune旁边的小酒馆，夜里比隔壁Commune热闹一百倍。里面经常有其他国内有名的酒馆客座调酒，总是能有惊喜酒单。比如图6这杯Irish White Russian就很美很好喝，上下creamy和清淡的部分分层，presentation也非常漂亮。
	
他们家的小食也都不错，炸海鲜是每次必点的👍（图7
	
4. The Upper Room 
很多人下午去Upper Room拍照，因为夕阳西下看东方明珠塔很美，可要是到了晚上不仅能俯瞰上海夜景还能喝到水准超稳的鸡尾酒！调酒师都很有意思，建议和他们聊聊自己喜欢什么口味再点酒，每次去都很开心！最后两张图都是在这儿喝的🍹
	
还有哪些上海的小酒馆你们觉得很🐮🍺？欢迎评论区多多交流
	
                 @吃货薯 @生活薯 @薯队长 @薯条小助手",40,49,1,5ef6f26c000000000101ea65,Sammy吃遍全世界,https://www.xiaohongshu.com/user/profile/5ef6f26c000000000101ea65,"['https://sns-img-hw.xhscdn.com/7f906baf-ce7b-02ab-7cca-1344a3ec59e4', 'https://sns-img-hw.xhscdn.com/dc9707dc-5634-438f-1319-5780cb9cc75d', 'https://sns-img-hw.xhscdn.com/01f34c76-7219-552f-7a4b-aedadd5a8d47', 'https://sns-img-hw.xhscdn.com/dfc53535-32f8-e0a0-6032-836dfb4bb04d', 'https://sns-img-hw.xhscdn.com/7c8918c4-1e13-9500-da77-a653ba4c5b99', 'https://sns-img-hw.xhscdn.com/47d05821-3041-4a80-653f-94fae4fc9561', 'https://sns-img-hw.xhscdn.com/1e06c672-4728-75c4-f39c-7e3c5fa48d45', 'https://sns-img-hw.xhscdn.com/3768cce8-02ff-6624-076b-71a50652e7fa', 'https://sns-img-hw.xhscdn.com/b27842b9-46ad-f928-5244-dbe4aac3c7ce']"
27,63a58ca4000000001f012548,1671793828000,上海Livehouse🎷老上海腔调感的爵士酒吧,"💃沪上老牌爵士音乐俱乐部，拥有🎖️世界级的爵士乐演出，许多知名音乐人和乐队都在这登台演出过
🎻是音乐家们的根据地，也是国内外乐迷和音乐人的必到之处
🔴值得N刷的爵士俱乐部❗❗
·
🎶店名：JZ Club
📍地址：上海市巨鹿路158号
💰人均：128RMB左右
🕰️营业时间：
20:30－次日01:00(周五/六 18:30－次日02:00)
·
🎫
– 可以通过@JZ Club 上海   或者👸查看每周演出资讯
– 最好提前线上选座购票(每张票含酒水和小食，有单人散票/双人座/三人小卡座/四人大卡座)❗价位128到千元不等(周末价格贵一点)，也可以包场。
– 也可以找@我是JZ酱  咨询~
·
✨装修复古氛围感十足，红丝绒舞台背景配上蓝色舞台，再加上经典复古水晶灯和琉璃玻璃窗，颇具老上海风情。📸超出片
✨适合一个人微醺享受音乐，也适合情侣约会或者聚会，过来商务party也是不错的选择
·
ps.图为感恩节swing摇摆舞会，萨克斯手🎷Alec Haavik真的好帅也很可爱，封面必须用他！
·
不定期分享吃喝欢乐的一枚团子~
喜欢不妨点赞❤️收藏🌟关注三连呀
         @音乐薯 @城市情报官  @小红书成长助手",307,446,12,614cb0ed00000000020212eb,团子今天去哪儿了,https://www.xiaohongshu.com/user/profile/614cb0ed00000000020212eb,"['https://sns-img-hw.xhscdn.com/bd564f71-9964-a791-7a84-d9d61896d523', 'https://sns-img-hw.xhscdn.com/9bf5b3f3-1623-27b2-ca6e-8a66687aee59', 'https://sns-img-hw.xhscdn.com/3dd6d296-f972-4544-75c0-9226bd5dbe42', 'https://sns-img-hw.xhscdn.com/6010b215-a0eb-2768-b2e8-e0ef17a411a3', 'https://sns-img-hw.xhscdn.com/fa7637a3-e9c3-2c7a-a3aa-dc44b9b6a451', 'https://sns-img-hw.xhscdn.com/473d38f2-a1f4-e59c-f59f-416cc4d3e00a', 'https://sns-img-hw.xhscdn.com/4fa71507-9aa8-e0f9-b5d2-5531027d5f5c', 'https://sns-img-hw.xhscdn.com/d463485a-6695-cba7-c97d-cc3c027588c1']"
28,6479f78900000000130111de,1685714825000,喜欢夜生活的宝宝们怎么能不去长富巨喝一杯,"没有你喝不到只有你想不到
🍺🍻🥂🍷🥃🍸🍹🧉🍾🧊
长富巨🈯️



	
 ",34,19,0,5e807df00000000001000fcd,😎,https://www.xiaohongshu.com/user/profile/5e807df00000000001000fcd,"['https://sns-img-hw.xhscdn.com/bd02bcf0-c5a0-c681-5d6d-cd212ead35e4', 'https://sns-img-hw.xhscdn.com/cf498581-2b10-64a9-1d03-1fdc80889ad8', 'https://sns-img-hw.xhscdn.com/cb1f2ace-c0e6-9ee1-1392-3b157773ecb4', 'https://sns-img-hw.xhscdn.com/74ccb2eb-7d15-ffc4-0626-68b45a5b3d15', 'https://sns-img-hw.xhscdn.com/7ec4f403-8d3a-d949-3e65-697752294c8f', 'https://sns-img-hw.xhscdn.com/fb39edcc-f64e-6a3d-56ea-5cf279bdbe5f', 'https://sns-img-hw.xhscdn.com/f5cb9fec-2150-76b0-082b-73e320e34882', 'https://sns-img-hw.xhscdn.com/95b9dab2-5668-5ec2-a75c-e7c8890cbad6', 'https://sns-img-hw.xhscdn.com/5428e797-1f58-c5b7-967d-9148affbec1a', 'https://sns-img-hw.xhscdn.com/a480d9fb-93fc-d59c-9b3d-c67a31945460', 'https://sns-img-hw.xhscdn.com/d60e8b42-7519-6328-33d2-23c664760964']"
29,6486ec700000000011010148,1686563952000,上海蹦迪！男小A便宜！300块！,上海蹦迪，6.12每天都有场！无限酒水畅饮，大卡座，基本每次男女比例都是1:1，一张卡只放10来个人，每次氛围都超好！高考结束了快来狂欢！每次都玩到很晚！想嗨就来！男A女免！男Ａ300块！           ,5,1,27,6172a9f80000000002023456,张,https://www.xiaohongshu.com/user/profile/6172a9f80000000002023456,['https://sns-img-hw.xhscdn.com/9e17d851-b7a9-afc3-a9fc-e87b73e7b784']
30,6467399d000000000703a695,1684486557000,这是在上海，真的不是国外‼️,"又要到大家围在街头喝酒的季节啦！就凭这氛围秒入欧洲～
1⃣️定要在最好的天气感受下在俄式街头酒吧的惬意,即使一个人来也不会觉得拘谨，酒鬼快乐水➕社牛带你一起飞[得意R]
520绝对不在家里过！The Drinkery 武定店给你别样惊喜[哇R]单身特调·午夜情仅此1⃣️天！9pm-late还有派对带你嗨～
                                ",1388,837,219,5e7c9a7c0000000001007281,The Drinkery,https://www.xiaohongshu.com/user/profile/5e7c9a7c0000000001007281,"['https://sns-img-hw.xhscdn.com/cc17f0fb-0f81-34ca-f603-3e74249a7b0e', 'https://sns-img-hw.xhscdn.com/ec6687c6-09a5-1a8e-f44a-508e7d7fe0d8', 'https://sns-img-hw.xhscdn.com/153c7218-42c0-7a3d-ccc0-fccf1b610b18', 'https://sns-img-hw.xhscdn.com/e0cf384d-3234-4b31-9845-79c19226d1c4', 'https://sns-img-hw.xhscdn.com/c689cda2-acc7-271f-2fec-973bb8b28c20']"
31,6422d08300000000110126cf,1680003203000,上海广州4家·亚洲Top50酒吧🔥全网超详攻略,"——— ✈️上海 ———
🏆No.11 Sober Company
“通关打卡式酒吧”
SpeakLow的老板开的一家通关打卡式酒吧，每通关一个就可以拿到1个筹码，一共有4个关卡：第1关是酒和咖啡的奇妙融合；第2关是酒和上海本地特色的结合；第3关是纽约风格酒吧；第4关是前面通关后可以到达的秘密场景。
⚠️sober已于6月26日歇业了，目前还不清楚会不会重新开张。
———
🏆No.45 Union Trading Company
“大师赛冠军酒”
主理人是德州鸡尾酒大王YaoLu，这也是上海最有名的美式酒吧，装饰的很温馨，酒单会定期更换，这里还能喝到自制的中草药苦酒，整体氛围很好、音乐很好听。
👍🏻招牌：“南方冰茶”是2016年芝华士大师赛的冠军酒，基酒是威士忌，以酸为主要口感，入口是柠檬酸、回味有蜂蜜的甜度和威士忌的浓厚，口感丰富很有层次感。
💰价格：约88人民币/杯
———
🏆No.50 Speak Low
“上海鸡尾酒的顶流”
上海第一批speakeasy酒吧，一层门脸看起来是一家书店，书架是入口；二层是复古美式风格地下酒吧；三层的入口需要在世界地图里找到上海的位置；四层是VIP区域。和上海第一的sober是同一个主理人，sober关了之后也有很多人来这边做体验。
👍🏻招牌：“菠萝酒”是必点之一，在一个菠萝形状的铜杯里，酸酸甜甜的冰沙口感，会有一种在海滩度假的feel。
💰价格：约100人民币/杯
	
👇🏻👇🏻👇🏻👇🏻👇🏻
——— ✈️广州 ———
🏆No.18 Hope&Sesame
“广州鸡尾酒的传奇”
广州7年的老牌酒吧，连续三年入选亚洲Top50，藏在广州老城区，音乐以复古的欧美流行乐为主。酒单集合了这么些年里最受欢迎的酒，订位可以在官方账号提前选时间。
👍🏻招牌：“Ango”以猪脚姜为灵感，复刻猪脚姜酸甜的口感，这里还有很多广州特色为灵感做的调酒。
💰价格：约68人民币/杯
	
       ",128,172,3,60e6e92d000000002002be96,图图toto搞定旅行,https://www.xiaohongshu.com/user/profile/60e6e92d000000002002be96,"['https://sns-img-hw.xhscdn.com/91917204-91d4-f33d-ae23-9b36115c854b', 'https://sns-img-hw.xhscdn.com/72470d9a-b5e8-26e4-1cab-2296728653e1', 'https://sns-img-hw.xhscdn.com/016bed78-e43e-df24-3700-a8f56b3be271', 'https://sns-img-hw.xhscdn.com/5eb3a370-7883-6b88-430e-adc20fa4246f', 'https://sns-img-hw.xhscdn.com/c71558a5-10c2-639a-bc9d-6dd85d46f2fb', 'https://sns-img-hw.xhscdn.com/2eefeec0-1fb9-6f84-3f9d-b9bc40c1af11', 'https://sns-img-hw.xhscdn.com/08c7e245-440e-19c1-f8b7-781cf07e6d7b', 'https://sns-img-hw.xhscdn.com/069c3f69-b8c1-db4f-25c4-4b3d4d6151aa', 'https://sns-img-hw.xhscdn.com/1135b735-e475-9c71-b77a-8a499bf1a5e8', 'https://sns-img-hw.xhscdn.com/7e9ad255-d828-4e07-0b7c-3f468589d1cc', 'https://sns-img-hw.xhscdn.com/9a6c8ead-3359-4d35-206a-056c58fddf5e', 'https://sns-img-hw.xhscdn.com/f913be7f-2c16-2150-37cf-68d410d87e6d', 'https://sns-img-hw.xhscdn.com/d636c2ce-cd5a-5cb9-8e42-58241db1f508', 'https://sns-img-hw.xhscdn.com/95f66c5a-f704-f7a4-6be9-c1512b3bfe0a', 'https://sns-img-hw.xhscdn.com/f6eb6699-7c31-08b4-f05c-c5aacbbe10d3', 'https://sns-img-hw.xhscdn.com/5352653a-5fda-1fb8-ad03-6b0662076623']"
32,647d9fd10000000013036a85,1685954513000,人约只要68的外滩酒吧🍷上海夜景,"📍船长酒吧 💰人均60～100取决于你点什么酒
	
应该是外滩性价比很高的酒吧了外国人巨多，露台没有低消，位置先到先得哦～如果去晚了可以和店员商量等有露台位置了帮你换位置！
         ",10,9,0,59462e975e87e73de19da7bd,LinaBell,https://www.xiaohongshu.com/user/profile/59462e975e87e73de19da7bd,"['https://sns-img-bd.xhscdn.com/1d7e1a26-589d-ee66-9147-843f1458b2eb', 'https://sns-img-bd.xhscdn.com/6536bd16-f83c-18f1-6f27-5ffe963d6216', 'https://sns-img-bd.xhscdn.com/bfba6e97-498c-e702-f8c1-d82b7488573c', 'https://sns-img-bd.xhscdn.com/07884c5b-5872-a417-28bb-0c3f656dd8de']"
33,647dcd81000000001300aac6,1685966209000,上海各大酒吧订,"HOOD
目前人气最高国的hiphop夜店、气氛好舞池大，帅哥美女多、周末158大排长龙的队伍就是hood入口
地址：黄浦区巨鹿路158号
音乐门：Hip-pop/R&B为主
卡座低消：平时2-8k，周末6-15k
BOOMSHAKE
这家店终于来到魔都了！BOOMSHAKE全球旗舰店！BSK开在哪里，哪里就是必打卡的潮地，有着自己独具一格的美学风格，从色彩运营再到装修和音乐以及群层运营上它都有自己独立的体系。
地址：黄浦区淮海中路138号上海广场
音乐门：hiphop/pop等
卡座低消：平时3k-10k，周末8k-15k
NINJA
江浙沪地区知名Hiphop，很多玩家心目中的YYDS、有两家店，巨鹿路158和758店，都很小，Underground风，留学生和老粉多
地址：巨鹿路158号和巨鹿路758号
音乐门：口水商业黑怕/Old schoo//Trap•卡座低消：平时2-4k，周末3k-5k
I UAK
1oak作为全球品牌店，继纽约、洛杉矶、拉斯维加斯、东京、迪拜 全球第六家1OAK
老外多 品牌调性高 欧美明星后花园 音乐出色
地址：黄浦区龙华东路333号
音乐门：黑怕/Boombap/黑胶
卡座低消：平时：2k-5k，周末2k-6k
ORII
魔都新晋hiphop夜店 粉色主题 网红现代ins风 好拍照
地址：黄浦区淮海中路566号二楼
音乐门：hiphop/kpop
卡座低消：平时1.5k-5k 周末2k-6k
上海404酒吧
杭州404在上海开的分店 大哥很多 圈层文化 美女很多 女孩子要看形象进 以前环宇荟Oc的地方
地址：黄浦区黄陂南路838号环宇荟L211
•音乐门：hiphop/Kpop
卡座低消：平时2-5k周末3-8k
上海Master酒吧
上海黄浦区唯一还在营业的EDM夜店 曾经也是一
#地址：淮海中路523号
音乐门：EDM/Psytrance/Bigroom
卡座低消：平时1-4k，周末2-5k
         ",32,29,3,5cd1e92e000000001703d6ff,上海MASTER酒吧,https://www.xiaohongshu.com/user/profile/5cd1e92e000000001703d6ff,['https://sns-img-qc.xhscdn.com/d979db00-7704-6c8a-0c1e-ff0abad178fc']
34,61c08cf40000000001027e0c,1640008948000,上海最值得去9家小众静吧清吧合集攻略,"💖本老酒桶平时去的地方，好喝又不用等位置的。
.
👉黑石Blackstone
位置黑石公寓内一号楼，真的就老饕会去，要从小巷子进去有点难找，装修的氛围很不错，主打的是各类波本单一威士忌。
🚩周末过去不用等位 适合商务非常安静
🙋‍♀️一定要点三叶草俱乐部 绝了 喝不惯的可以让调酒师加点酸味
💰价格人均120+
.
👉J.Boroski
坐标在静安寺地铁站附近，算是很出名的热门昆虫🪲酒吧，没有酒单由调酒师根据你口味特调。
🚩环境真的很绝 满墙壁昆虫蝴蝶标本
🙋‍♀️需要提前一天预约
💰酒水差不多180+
.
👉Project W
位置在襄阳北路17号，喝完就可以去隔壁All蹦跶，随便点鸡尾酒不会踩雷都很好喝。
🚩调酒师水平在水平线之上
🙋‍♀️推荐最西湖 层次感分明
💰人均240+
.
👉Insomnia
位置在淮海中路776号，新开的科技感鸡尾酒酒吧，最近有买一送一，不知道现在还有没有活动。
🚩非常安静 调酒师都很帅
🙋‍♀️推荐海瑟薇的来信 清爽柠香 够纯粹 太好喝
💰酒水人均160+
.
👉Flask
坐标在襄阳北路108号，调酒师很给力，怎么刁难都能调出我喜欢喝的鸡尾酒。
🚩里面酒水会藏在书籍 藏在玩具熊给你端上来很有趣
🙋‍♀️推荐爱丽丝梦游仙境 感官盛宴
💰酒水人均180+
.
👉植物研究所
位置在南昌路134号，每次去sober喝完，必须去的第二趴，进去就是满墙壁植物干花，很有创意。
🚩适合口味清淡的姐妹
🙋‍♀️山楂威士忌酸 睡莲 青苔每次去必点
💰酒水人均大概130+
.
👉TeJu Bar
地点在华山路777号，附近都是居民区，绝对够静吧，每次都过去坐上老半天。
🚩小菜都很绝 你肯定没吃过在酒吧的大肠包小肠
🙋‍♀️推荐不了情 雨中漫步
💰酒水人均150+
.
👉The moment
地址在新闸路856号，听说调酒师还是专业调酒老师再就业，经常时不时过去光顾确实有两下子。
🚩开车的朋友会很方便 刚好在高架下来的地方
🙋‍♀️推荐威士忌酸 看似普通却好喝到让我想哭
💰酒水人均130+
.
👉未满wemeet
地址在长乐路137号，可以坐在外面一边抽🚬一边喝酒，非常惬意。
🚩上酒会有点慢 不过等待是值得的
🙋‍♀️推荐椰子香茅酒 我可以干一整桶
💰酒水人均98+",2192,3541,24,5df04cd2000000000100af35,过期甜酒,https://www.xiaohongshu.com/user/profile/5df04cd2000000000100af35,"['https://sns-img-hw.xhscdn.com/25c59f85-82ac-8da3-e704-15ee81cb9462', 'https://sns-img-hw.xhscdn.com/bc562d22-0e24-6b05-034b-8e3e9cacd590', 'https://sns-img-hw.xhscdn.com/9e92a792-6075-26a0-cab3-00a6b4043131', 'https://sns-img-hw.xhscdn.com/b8f0a70f-c442-e164-0a72-18fa04785585', 'https://sns-img-hw.xhscdn.com/bc0c814d-bef9-ae26-aac1-15361f800b88', 'https://sns-img-hw.xhscdn.com/be20b075-c1e5-a6fe-87fe-d0eac11d813e', 'https://sns-img-hw.xhscdn.com/83513925-a0a9-9aa1-274f-295e0d82208d']"
35,642db6f60000000007039079,1680717558000,探店100家上海清吧-005（均价38版）,"好久没更酒吧探店系列
这次是冲着穷鬼酒吧去的
金汤力21点前💰8.8一杯
酒单均价💰38  直接每样来一杯！！
	
后面喝上头了...就只说印象比较深刻的吧！
🍸少女的祈祷：淡淡的甜甜的酒感不重，适合不怎么能喝酒的女孩子
🥃泡泡罗勒：我最喜欢的一杯，叶片的清香叠加在舌尖跳动的跳跳糖，很好的中和了酒味，入口也比较顺滑
	
shot：点的是tequila （一个小建议：盐有点太细了）然后老板送了一打应该是伏特加shot  直接上头
	
关于环境：店面不大，有日落氛围灯有投影仪，二楼更私密一些但天热了可能会比较闷，我喜欢坐路边喝，老板有露营椅，店里的音乐也很不错，也有洗手间，很适合和穷鬼朋友一起来～马上上新了我应该还会再去！
店名：梧桐咖啡（晚上是bar）
地址：淡水路198号
   ",2018,1745,60,5a05f6f84eacab1b091657c8,言寺兄,https://www.xiaohongshu.com/user/profile/5a05f6f84eacab1b091657c8,"['https://sns-img-qc.xhscdn.com/8351d932-0c61-082c-6249-6e18edabfacc', 'https://sns-img-qc.xhscdn.com/1967341f-90aa-8b17-ff4f-5031a85b8d54', 'https://sns-img-qc.xhscdn.com/9dd3e974-3b4d-d070-ac67-0ef4f071ae8b', 'https://sns-img-qc.xhscdn.com/b9d544e4-41a8-be32-4560-ebd86b3802a1', 'https://sns-img-qc.xhscdn.com/00be1737-d89d-3d2c-f666-844163eda4c9', 'https://sns-img-qc.xhscdn.com/67286154-6a21-926d-48ee-c00db7e3305c']"
